Pasal,Isi,Bab,Bagian
Pasal 1505,Penjual tidak wajib menjamin barang terhadap cacat yang kelihatan dan dapat diketahui sendiri oleh pembeli.,Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1506,"Ia harus menjamin barang terhadap cacat yang tersembunyi, meskipun ia sendiri tidak mengetahui adanya cacat itu, kecuali jika dalam hal demikian ia telah meminta diperjanjikan bahwa ia tidak wajib menanggung sesuatu apa pun.",Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1507,"Dalam hal-hal yang tersebut dalam Pasal 1504 dan 1505, pembeli dapat memilih akan mengembalikan barangnya sambil menuntut kembali uang harga pembelian atau akan tetap memiliki barang itu sambil menuntut kembali sebagian dari uang harga pembelian, sebagaimana ditentukan oleh Hakim setelah mendengar ahli tentang itu.",Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1508,"Jika penjual telah mengetahui cacat-cacat barang itu, maka selain wajib mengembalikan uang harga pembelian yang telah diterimanya, ia juga wajib mengganti segala biaya, kerugian dan bunga.",Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1509,"Jika penjual tidak mengetahui adanya cacat-cacat barang, maka ia hanya wajib mengembalikan uang harga barang pembelian dan mengganti biaya untuk menyelenggarakan pembelian dan penyerahan, sekedar itu dibayar oleh pembeli.",Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1510,"Jika barang yang mengandung cacat-cacat tersembunyi itu musnah karena cacat- cacat itu, maka kerugian dipikul oleh penjual yang terhadap pembeli wajib mengembalikan uang harga pembelian dan mengganti segala kerugian lain yang disebut dalam kedua pasal yang lalu  tetapi kerugian yang disebabkan kejadian yang tak disengaja, harus dipikul oleh pembeli.",Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1511,"Tuntutan yang didasarkan atas cacat yang dapat menyebabkan pembatalan pembelian, harus diajukan oleh pembeli dalam waktu yang pendek, menurut sifat cacat itu dan dengan mengindahkan kebiasaan-kebiasaan di tempat persetujuan pembelian dibuat.",Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1512,Tuntutan itu tidak dapat diajukan dalam hal penjualan-penjualan yang dilakukan atas kuasa Hakim.,Jual Beli,Kewajiban-Kewajiban Penjual
Pasal 1513,Kewajiban utama pembeli adalah membayar harga pembelian pada waktu dan di tempat yang ditetapkan dalam persetujuan.,Jual Beli,Kewajiban Pembeli
Pasal 1514,"Jika pada waktu membuat persetujuan tidak ditetapkan hal-hal itu, pembeli harus membayar di tempat dan pada waktu penyerahan.",Jual Beli,Kewajiban Pembeli
Pasal 1515,"Pembeli walaupun tidak ada suatu perjanjian yang tegas, wajib membayar bunga dari harga pembelian, jika barang yang dijual dan diserahkan memberi hasil atau pendapatan lain.",Jual Beli,Kewajiban Pembeli
Pasal 1516,"Jika dalam menguasai barang itu pembeli diganggu oleh suatu tuntutan hukum yang didasarkan hipotek atau suatu tuntutan untuk memperoleh kembali barang tersebut, atau jika pembeli mempunyai suatu alasan yang patut untuk khawatir akan diganggu dalam penguasaannya, maka ia dapat menangguhkan pembayaran harga pembelian sampai penjual menghentikan gangguan tersebut, kecuali jika penjual memilih memberikan jaminan atau jika telah diperjanjikan bahwa pembeli wajib membayar tanpa mendapat jaminan atas segala gangguan.",Jual Beli,Kewajiban Pembeli
Pasal 1517,"Jika pembeli tidak membayar harga pembelian, maka penjual dapat menuntut pembatalan jual beli itu menurut ketentuan-ketentuan Pasal 1266 dan 1267.",Jual Beli,Kewajiban Pembeli
Pasal 1518,"Meskipun demikian, dalam hal penjualan barang-barang dagangan dan perabot rumah, pembatalan pembelian untuk kepentingan penjual terjadi demi hukum dan tanpa peringatan, setelah lewatnya waktu yang ditentukan untuk mengambil barang yang dijual.",Jual Beli,Kewajiban Pembeli
Pasal 1519,"Kekuasaan untuk membeli kembali barang yang telah dijual, timbul karena suatu perjanjian, yang tetap memberi hak kepada penjual untuk mengambil kembali barang yang dijualnya dengan mengembalikan uang harga pembelian asal dan memberikan penggantian yang disebut dalam Pasal 1532.",Jual Beli,Hak Membeli Kembali
Pasal 1520,Hak untuk membeli kembali tidak boleh diperjanjikan untuk waktu yang lebih lama dari lima tahun.,Jual Beli,Hak Membeli Kembali
Pasal 1521,Jangka waktu yang ditetapkan harus diartikan secara mutlak dan tidak boleh diperpanjang oleh Hakim  bila penjual lalai memajukan tuntutan untuk membeli kembali dalam tenggang waktu yang telah ditentukan maka pembeli tetap menjadi pemilik barang yang telah dibelinya.,Jual Beli,Hak Membeli Kembali
Pasal 1522,"Jangka waktu ini berlaku untuk kerugian tiap orang, bahkan untuk kerugian anak-anak yang belum dewasa, tanpa mengurangi hak mereka untuk menuntut penggantian kepada orang yang bersangkutan jika ada alasan untuk itu.",Jual Beli,Hak Membeli Kembali
Pasal 1523,"Penjual suatu barang tak bergerak yang telah meminta diperjanjikan hak untuk membeli kembali barang yang dijualnya, boleh menggunakan haknya terhadap seorang pembeli kedua, meskipun dalam persetujuan kedua belah tidak disebutkan janji tersebut.",Jual Beli,Hak Membeli Kembali
Pasal 1524,"Barangsiapa membeli dengan perjanjian membeli kembali, memperoleh segala hak penjual sebagai penggantinya ia dapat menggunakan hak lewat waktunya baik terhadap pemilik sejati saja yang mengira punya hak hipotek atau hak lain atas barang yang dijual itu.",Jual Beli,Hak Membeli Kembali
Pasal 1525,"Terhadap para kreditur kepada penjual, ia dapat menggunakan hak istimewa, untuk melaksanakan tuntutan hak melalui hukum.",Jual Beli,Hak Membeli Kembali
Pasal 1526,"Jika seseorang yang dengan perjanjian membeli kembali telah membeli suatu bagian dari suatu barang tak bergerak yang belum terbagi, setelah terhadapnya diajukan suatu gugatan untuk pemisahan dan pembagian menjadi pembeli dari seluruh barang tersebut bila orang ini hendak menggunakan hak membeli kembali.",Jual Beli,Hak Membeli Kembali
Pasal 1527,"Jika berbagai orang secara bersama-sama dan dalam satu persetujuan penjualan suatu barang yang menjadi hak mereka bersama, maka masing-masing hanya dapat menggunakan haknya untuk kembali sekedar mengenai bagiannya.",Jual Beli,Hak Membeli Kembali
Pasal 1528,"Hak yang sama terjadi bila seseorang yang sendirian menjual suatu barang, meninggalkan beberapa ahli waris.",Jual Beli,Hak Membeli Kembali
Pasal 1529,"Tetapi dalam hal termaksud dalam kedua pasal yang lalu, pembeli dapat menuntut supaya semua orang yang turut menjual atau yang turut menjadi ahli waris dipanggil untuk bermufakat tentang pembelian kembali barang yang bersangkutan seluruhnya, dan jika mereka tidak mencapai kesepakatan maka tuntutan membeli kembali harus ditolak.",Jual Beli,Hak Membeli Kembali
Pasal 1530,"Jika penjualan suatu barang kepunyaan berbagai orang tidak dilakukan oleh mereka bersama- sama untuk seluruhnya, melainkan masing-masing menjual sendiri-sendiri bagiannya maka masing-masing dapat sendiri-sendiri menggunakan haknya untuk membeli kembali bagian yang menjadi haknya  dan pembeli tidak boleh memaksa siapa pun yang menggunakan haknya secara demikian untuk mengoper barang yang bersangkutan seluruhnya.",Jual Beli,Hak Membeli Kembali
Pasal 1531,"Jika pembeli meninggalkan beberapa orang ahli waris, maka hak membeli kembali tidak dapat dipergunakan terhadap masing-masing dari mereka selain untuk jumlah sebesar bagiannya, baik dalam harta peninggalan yang belum dibagi maupun dalam hal harta peninggalan yang sudah dibagi di antara para ahli waris.",Jual Beli,Hak Membeli Kembali
Pasal 1532,"Penjual yang menggunakan perjanjian membeli tidak saja wajib mengembalikan seluruh uang harga pembelian semula melainkan juga mengganti semua biaya menurut hukum, yang telah dikeluarkan waktu menyelenggarakan pembelian serta penyerahannya, begitu pula biaya yang perlu untuk pembetulan-pembetulan dan biaya yang menyebabkan barang yang dijual bertambah harganya, yaitu sejumlah tambahannya itu.",Jual Beli,Hak Membeli Kembali
Pasal 1533,"Penjualan suatu piutang meliputi segala sesuatu yang melekat padanya seperti penanggungan, hak istimewa dan hak hipotek.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1534,"Barang siapa menjual suatu piutang atau suatu hak yang tak berwujud lainnya, harus menanggung hak-hak itu benar ada pada waktu diserahkan biar pun penjualan dilakukan tanpa janji penanggungan.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1535,"Ia tidak bertanggung jawab atas kemampuan debitur kecuali jika ia mengikatkan dirinya untuk itu, tetapi dalam hak demikian pun ia hanya bertanggung jawab untuk jumlah harga pembelian yang telah diterimanya.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1536,"Jika ia telah berjanji untuk menanggung cukup mampunya debitur, maka janji ini harus diartikan sebagai janji mengenai kemampuannya pada waktu itu, dan bukan mengenai keadaan di kemudian hari kecuali jika dengan tegas dijanjikan sebaliknya.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1537,"Barang siapa menjual suatu warisan tanpa memberi keterangan tentang barang demi barang, tidaklah menanggung apa-apa selain kedudukannya sebagai ahli waris.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1538,"Jika ia menikmati hasil suatu barang atau telah menerima suatu jumlah sebesar suatu piutang yang termasuk warisan tersebut, ataupun telah menjual beberapa barang dari harta peninggalan itu maka ia diwajibkan untuk menggantinya jika tidak dengan tegas diperjanjikan lain.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1539,"Sebaliknya, pembeli diwajibkan mengganti kepada penjual itu segala sesuatu yang oleh orang itu telah dikeluarkan untuk membayar utang-utang dan orang yang memegang suatu piutang terhadap warisan itu, kecuali jika diperjanjikan sebaliknya.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1540,"Bila sebelum penyerahan suatu piutang yang telah dijual, debitur membayar utangnya kepada penjual, maka hal itu cukup untuk membebaskan debitur.",Jual Beli,Ketentuan-Ketentuan Khusus Mengenai Jual Beli Piutang Dan Hak-Hak Tak Berwujud Yang Lain
Pasal 1541,Tukar menukar ialah suatu persetujuan dengan mana kedua belah pihak mengikatkan diri untuk saling memberikan suatu barang secara timbal balik sebagai ganti suatu barang lain.,Tukar Menukar,Tidak Terdapat Dalam Bagian
Pasal 1542,"Segala sesuatu yang dapat dijual, dapat pula jadi pokok persetujuan tukar-menukar.",Tukar Menukar,Tidak Terdapat Dalam Bagian
Pasal 1543,"Jika pihak yang satu telah menerima barang yang ditukarkan kepadanya, dan kemudian ia membuktikan kepada pihak yang lain bukan pemilik barang tersebut maka ia tidak dapat dipaksa untuk menyerahkan barang yang telah ia janjikan dari pihaknya sendiri melainkan hanya untuk mengembalikan barang yang telah diterimanya.",Tukar Menukar,Tidak Terdapat Dalam Bagian
Pasal 1544,"Barang siapa karena suatu tuntutan hak melalui hukum terpaksa melepaskan barang yang diterimanya dalam suatu tukar menukar, dapat memilih akan menuntut penggantian biaya, kerugian dan bunga dari pihak lawannya atau akan menuntut pengembalian barang yang telah ia berikan.",Tukar Menukar,Tidak Terdapat Dalam Bagian
Pasal 1545,"Jika barang tertentu, yang telah dijanjikan untuk ditukar musnah di luar kesalahan pemiliknya, maka persetujuan dianggap gugur dan pihak yang telah memenuhi persetujuan dapat menuntut kembali barang yang telah ia berikan dalam tukar-menukar.",Tukar Menukar,Tidak Terdapat Dalam Bagian
Pasal 1546,"Untuk lain-lainnya, aturan-aturan tentang persetujuan jual beli berlaku terhadap persetujuan tukar-menukar.",Tukar Menukar,Tidak Terdapat Dalam Bagian
Pasal 1548,"Sewa menyewa adalah suatu persetujuan, dengan mana pihak yang satu mengikatkan diri untuk memberikan kenikmatan suatu barang kepada pihak yang lain selama waktu tertentu, dengan pembayaran suatu harga yang disanggupi oleh pihak tersebut terakhir itu. Orang dapat menyewakan pelbagai jenis barang, baik yang tetap maupun yang bergerak.",Sewa Menyewa,Ketentuan Umum
Pasal 1550,"Pihak yang menyewakan karena sifat persetujuan dan tanpa perlu adanya suatu janji, wajib untuk",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1551,"Pihak yang menyewakan wajib untuk menyerahkan barang yang disewakan dalam keadaan terpelihara segala-galanya. Selama waktu sewa, ia harus menyuruh melakukan pembetulan- pembetulan yang perlu dilakukan pada barang yang disewakan, kecuali pembentukan yang menjadi kewajiban penyewa.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1552,"Pihak yang menyewakan harus menanggung penyewa terhadap semua cacat barang yang disewakan yang merintangi pemakaian barang itu, meskipun pihak yang menyewakan itu sendiri tidak mengetahuinya pada waktu dibuat persetujuan sewa. Jika cacat-cacat itu telah mengakibatkan suatu kerugian bagi penyewa, maka pihak yang menyewakan wajib memberikan ganti rugi.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1553,"Jika barang yang disewakan musnah sama sekali dalam masa sewa karena suatu kejadian yang tak disengaja, maka persetujuan sewa gugur demi hukum. Jika barang yang bersangkutan hanya sebagian musnah, maka penyewa dapat memilih menurut keadaan, akan meminta pengurangan harga atau akan meminta pembatalan persetujuan sewa, tetapi dalam kedua hal itu ia tidak berhak atas ganti rugi.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1554,"Pihak yang menyewakan tidak diperkenankan selama waktu sewa, mengubah bentuk atau susunan barang yang disewakan.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1555,"Jika dalam masa sewa pada barang yang disewakan itu terpaksa diadakan pembetulan- pembetulan yang tidak dapat ditunda sampai berakhirnya masa sewa, maka penyewa harus menerimanya betapapun beratnya kesusahan yang disebabkannya, dan meskipun selama dilakukannya pembetulan-pembetulan itu ia terpaksa kehilangan sebagian dari barang yang disewakan.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1556,"Pihak yang menyewakan tidak wajib menjamin penyewa terhadap rintangan dalam merintangi dalam menikmati barang sewa yang dilakukan oleh pihak ketiga tanpa berdasarkan suatu hak atas barang sewa itu, hal ini tidak mengurangi hak penyewa untuk menuntut sendiri orang itu.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1557,"Jika sebaliknya penyewa diganggu dalam kenikmatannya karena suatu tuntutan hukum mengenai hak milik atas barang yang bersangkutan, maka ia berhak menuntut pengurangan harga sewa menurut perimbangan, asal gangguan atau rintangan itu telah diberitahukan secara sah kepada pemilik.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1558,"Jika orang-orang yang melakukan perbuatan-perbuatan tersebut menyatakan bahwa mereka mempunyai suatu hak atas barang yang disewakan, atau jika penyewa sendiri digugat untuk mengosongkan seluruh atau sebagian dari barang yang disewa atau untuk menerima pelaksanaan pengabdian pekarangan, maka ia wajib memberitahukan hal itu kepada pihak yang menyewakan dan dapat memanggil pihak tersebut sebagai penanggung. Bahkan ia dapat menuntut supaya ia dikeluarkan dari perkara, asal ia menunjuk untuk siapa ia menguasai barang yang bersangkutan.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1559,"Penyewa, jika tidak diizinkan, tidak boleh menyalahgunakan barang yang disewanya atau melepaskan sewanya kepada orang lain, atas ancaman pembatalan persetujuan sewa dan penggantian biaya, kerugian dan bunga sedangkan pihak yang menyewakan, setelah pembatalan itu, tidak wajib menaati persetujuan ulang sewa itu. Jika yang disewa itu berupa sebuah rumah yang didiami sendiri oleh penyewa, maka dapatlah ia atas tanggung jawab sendiri menyewakan sebagian kepada orang lain jika hak itu tidak dilarang dalam persetujuan.",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
Pasal 1560,"Penyewa harus menepati dua kewajiban utama: memakai barang sewa sebagai seorang kepala rumah tangga yang baik, sesuai dengan tujuan barang itu menurut persetujuan sewa atau jika tidak ada persetujuan mengenai hal itu, sesuai dengan tujuan barang itu menurut persangkaan menyangkut keadaan;",Sewa Menyewa,Aturan-Aturan Yang Sama-Sama Berlaku Terhadap Penyewaan Rumah Dan Penyewaan Tanah
