Pasal,Isi,Bab,Bagian
Pasal 206a,"Dalam kenyataan pemutusan atau pada pengubahan seperti yang dimaksud dalam alinea ketiga Pasal 206b, bila ada ketakutan yang beralasan, jangan-jangan orang tua yang tidak diserahi tugas perwalian tidak akan memberi cukup bantuan untuk pemeliharaan dan pendidikan anak- anak yang belum dewasa, Pengadilan Negeri dapat pula memberi perintah tersebut dalam Pasal 230b, dengan cara dan dengan akibat-akibat seperti yang ditentukan dalam pasal itu. Dalam hal tidak ada perintah ini, dewan perwalian boleh menuntut pembayaran itu kepada pengadilan, setelah penetapan pembubaran perkawinan itu didaftarkan dalam daftar-daftar Catatan Sipil.",Pembubaran Perkawinan,Pembubaran Perkawinan Setelah Pisah Meja Dan Ranjang
Pasal 206b,"Ketentuan Pasal 232a berlaku juga bagi orang-orang yang kawin kembali satu sama lain, setelah perkawinan mereka yang dahulu dibubarkan sesuai dengan pasal-pasal sebelum ini.",Pembubaran Perkawinan,Tidak terdapat Dalam Bagian
Pasal 207,"Gugatan perceraian perkawinan harus diajukan kepada Pengadilan Negeri yang di daerah hukumnya si suami mempunyai tempat tinggal pokok, pada waktu memajukan permohonan termaksud dalam Pasal 831 Reglemen Acara Perdata atau tempat tinggal yang sebenarnya bila tidak mempunyai tempat tinggal pokok. Jika pada waktu mengajukan surat permohonan tersebut di atas si suami tidak mempunyai tempat tinggal pokok atau tempat tinggal yang sesungguhnya di Indonesia, maka gugatan itu harus diajukan kepada Pengadilan Negeri tempat kediaman si isteri yang sebenarnya.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 208,Perceraian perkawinan sekali-kali tidak dapat terjadi hanya dengan persetujuan bersama.,Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 209,"Dasar-dasar yang dapat berakibat perceraian perkawinan hanya sebagai berikut: zina; meninggalkan tempat tinggal bersama dengan itikad buruk;  dikenakan hukuman penjara lima tahun atau hukuman yang lebih berat lagi, setelah dilangsungkan perkawinan; pencederaan berat atau penganiayaan, yang dilakukan oleh salah seorang dan suami isteri itu terhadap yang lainnya sedemikian rupa, sehingga membahayakan keselamatan jiwa, atau mendatangkan luka-luka yang berbahaya",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 210,"Bila salah seorang dan suami isteri itu dengan keputusan Hakim dikenakan hukuman karena telah berzina, maka untuk mendapatkan perceraian perkawinan, cukuplah salinan surat putusan itu disampaikan kepada Pengadilan Negeri dengan surat keterangan, bahwa putusan itu telah mempunyai kekuatan hukum yang pasti. Ketentuan ini berlaku juga, bila perceraian perkawinan ini dituntut karena si suami atau si isteri dikenakan hukuman penjara lima tahun atau hukuman yang lebih berat.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 211,"Dalam hal perbuatan meninggalkan tempat tinggal bersama dengan itikad buruk, demikian pula dalam hal perubahan tempat tinggal pokok atau tempat tinggal sebenarnya, yang terjadi setelah timbulnya sebab perceraian perkawinan, tuntutan perceraian perkawinan itu boleh juga diajukan kepada Pengadilan di tempat tinggal bersama yang terakhir.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 212,"Isteri itu, baik sebagai penggugat untuk perceraian maupun sebagai tergugat, dengan izin Hakim boleh meninggalkan rumah suaminya selama berlangsungnya persidangan.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 213,"Isteri itu tidak berhak untuk menuntut tunjangan nafkah, yang setelah ditentukan Hakim harus dibayar oleh si suami kepada isterinya selama berlangsungnya perkara itu.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 214,"Pengadilan Negeri, selama persidangan masih berjalan, bebas untuk mencabut pelaksanaan kekuasaan orang tua untuk sementara seluruhnya atau sebagian, dan sejauh dianggap perlu, memberikan wewenang-wewenang yang demikian atas diri dan barang-barang anak-anak kepada pihak lain antara orang tua itu, atau kepada orang yang ditunjuk Pengadilan Negeri, atau kepada dewan perwalian.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 215,"Hak-hak si suami mengenai pengurusan harta si isteri tidak terhenti selama perkara berjalan, hal ini tidak mengurangi wewenang si isteri untuk melindungi haknya, dengan melakukan tindakan-tindakan pencegahan yang ditunjukkan dalam ketentuan-ketentuan Reglemen Acara Perdata.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 216,"Hak untuk menuntut perceraian perkawinan gugur jika terjadi perdamaian suami isteri, entah perdamaian itu terjadi setelah si suami atau si isteri mengetahui perbuatan-perbuatan yang sedianya boleh dipakai sebagai alasan untuk menggugat, entah setelah gugatan untuk perceraian dilakukan.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 217,"Suami atau isteri, yang mengajukan gugatan baru atas dasar suatu sebab baru yang timbul setelah perdamaian, boleh mempergunakan alasan-alasan yang lama untuk mendukung gugatannya.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 218,"Gugatan untuk perceraian perkawinan atas dasar meninggalkan tempat tinggal bersama dengan itikad buruk, gugur bila suami atau isteri, sebelum diputuskan perceraian, kembali ke rumah kediaman bersama. Namun bila setelah sebab yang sah, pihak lain oleh memulai gugatan baru untuk perceraian perkawinan enam bulan setelah kepergian itu, dan boleh menggunakan alasan-alasan lama untuk mendukung gugatannya.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 219,"Dalam kedua hal yang diatur dalam Pasal 210, suami atau isteri yang membiarkan lampau waktu enam bulan terhitung dari hari putusan Hakim mendapatkan kekuatan hukum yang pasti, tidak dapat diterima lagi untuk memulai gugatan perceraian perkawinan.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 220,"Gugatan untuk perceraian gugur, bila salah seorang dan kedua suami isteri meninggal sebelum ada putusan.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 221,Perkawinan dibubarkan oleh keputusan hakim dan pendaftaran perceraian yang ditetapkan dengan putusan itu dalam daftar-daftar Catatan Sipil.,Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 222,"Suami atau isteri yang gugatannya untuk perceraian perkawinan dikabulkan, boleh menikmati keuntungan-keuntungan yang dijanjikan kepadanya oleh pihak lain berkenaan dengan perkawinan mereka, sekalipun keuntungan-keuntungan itu dijanjikan secara timbal balik.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 223,"Sebaliknya, suami atau isteri yang dinyatakan kalah dalam putusan perceraian itu, kehilangan semua keuntungan yang dijanjikan oleh pihak lain kepadanya berkenaan dengan perkawinan mereka.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 224,"Dengan berlakunya perceraian perkawinan, keuntungan-keuntungan yang dijanjikan akan keluar setelah kematian salah seorang dan suami isteri itu, tidak segera dapat dituntut, pihak yang gugatannya untuk perceraian perkawinan dikabulkan, baru boleh mempergunakan haknya akan keuntungan-keuntungan itu setelah pihak lawannya meninggal.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 225,"Bila suami atau isteri, yang atas permohonannya dinyatakan perceraian, tidak mempunyai penghasilan yang mencukupi untuk biaya penghidupan, maka Pengadilan Negeri akan menetapkan pembayaran tunjangan hidup baginya dan harta pihak yang lain.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 227,Kewajiban untuk memberi tunjangan hidup terhenti dengan kematian si suami atau si isteri.,Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 228,"Tunjangan-tunjangan yang dijanjikan oleh pihak ketiga dalam perjanjian perkawinan, tetap harus dibayar kepada si suami atau si isteri yang mendapat janji untuk kepentingannya.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 229,"Setelah memutuskan perceraian, dan setelah mendengar atau memanggil dengan sah para orang tua atau keluarga sedarah atau semenda dan anak-anak yang di bawah umur, Pengadilan Negeri akan menetapkan siapa dan kedua orang tua akan melakukan perwalian atas tiap-tiap anak, kecuali jika kedua orang tua itu dipecat atau dilepaskan dan kekuasaan orang tua, dengan mengindahkan putusan-putusan Hakim terdahulu yang mungkin memecat atau melepas mereka dan kekuasaan orang tua.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 230,"Atas dasar hal-hal yang terjadi setelah putusan perceraian perkawinan memperoleh kekuatan hukum yang pasti, maka Pengadilan Negeri berkuasa untuk mengubah penetapan-penetapan yang telah diberikan menurut alinea pertama pasal yang lalu atas permohonan kedua orang tua atau salah seorang setelah mendengar atau memanggil dengan sah kedua orang tua, para wali pengawas dan keluarga sedarah atau semenda anak-anak yang di bawah umur. Penetapan- penetapan ini boleh dinyatakan dapat dilaksanakan dengan segera meskipun ada perlawanan atau banding, dengan atau tanpa jaminan.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 230a,"Bila anak-anak yang di bawah umur belum berada dalam kekuatan nyata seseorang berdasarkan Pasal 230 atau 229 ditugaskan menjadi wali, atau dalam kekuasaan bapak ibu atau dewan perwalian yang mungkin diserahi anak-anak itu berdasarkan Pasal 214 alinea pertama, maka dalam penetapan itu juga harus diperintahkan penyerahan anak-anak itu.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 230b,"Pada penetapan dalam alinea pertama Pasal 229, setelah mendengar atau memanggil dengan sah seperti yang dimaksud dalam alinea itu dan setelah mendengar dewan perwalian, bila ada kekhawatiran yang beralasan, bahwa orang tua yang diserahi tugas perwalian, tidak akan memberikan tunjangan secukupnya untuk biaya hidup dan pendidikan anak-anak yang masih di bawah umur, Pengadilan Negeri boleh memerintahkan juga, bahwa orang tua itu untuk biaya hidup dan pendidikan anak tiap-tiap tiga bulan akan membayarkan kepada dewan perwalian suatu jumlah yang dalam pada itu ditentukan. Ketentuan-ketentuan alinea kedua, ketiga dan keempat Pasal 229 berlaku juga terhadap perintah ini.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 230c,"Bila tidak ada perintah seperti yang dimaksud dalam alinea pertama pasal sebelum ini, dewan perwalian boleh menuntut pembayaran tunjangan itu lewat Pengadilan, setelah putusan tentang perceraian perkawinan itu didaftarkan dalam daftar-daftar catatan sipil.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 231,"Bubarnya perkawinan karena perceraian tidak akan menyebabkan anak-anak yang lahir dan perkawinan itu kehilangan keuntungan-keuntungan yang telah dijaminkan bagi mereka oleh undang-undang, atau oleh perjanjian perkawinan orang tua mereka.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 232,"Bila suami isteri yang bercerai itu dahulu kawin dengan gabungan harta bersama, pembagian harta harus dilakukan berdasarkan dan dengan cara seperti yang ditentukan dalam Bab VI.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 232a,"Bila suami isteri itu kawin kembali satu sama lain, semua akibat perkawinan itu menurut hukum dengan sendirinya timbul kembali, seakan-akan tidak pernah terjadi perceraian. Namun hal ini tidak mengurangi kelanjutan berlakunya perbuatan-perbuatan yang sekiranya telah dilakukan terhadap pihak-pihak ketiga selama waktu antara perceraian itu dengan perkawinan baru, dan tidak mengurangi kelanjutan berlakunya penetapan-penetapan Hakim, yang sekiranya telah memecat atau melepaskan suami isteri itu dan perwalian atas anak-anak mereka sendiri, penetapan-penetapan mana harus dipandang sebagai pemecatan atau pelepasan dan kekuasaan orang tua.",Pembubaran Perkawinan,Perceraian Perkawinan
Pasal 233,"Jika ada hal-hal yang dapat menjadi dasar untuk menuntut perceraian perkawinan, suami atau isteri berhak untuk menuntut pisah meja dan ranjang. Gugatan untuk itu dapat juga diajukan atas dasar perbuatan-perbuatan yang melampaui batas kewajaran, penganiayaan dan penghinaan kasar yang dilakukan oleh salah seorang dan suami isteri itu terhadap yang Iainnya.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 234,"Gugatan itu diajukan, diperiksa dan diselesaikan dengan cara yang sama seperti gugatan untuk perceraian perkawinan.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 235,"Suami atau isteri yang telah mengajukan gugatan untuk pisah meja dan ranjang, tidak dapat diterima untuk menuntut perceraian perkawinan.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 236,"Pisah meja dan ranjang juga boleh ditetapkan oleh hakim atas permohonan kedua suami isteri bersama-sama, yang boleh diajukan tanpa kewajiban untuk mengajukan alasan tertentu. Pisah meja dan ranjang tidak boleh diizinkan, kecuali bila suami isteri itu telah kawin selama dua tahun.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 237,"Sebelum meminta pisah meja dan ranjang, suami isteri itu wajib mengatur dengan akta otentik semua persyaratan untuk itu, baik yang bercerai pelaksanaan kekuasaan orang tua dan urusan pemeliharaan dan pendidikan anak-anak mereka. Tindakan-tindakan yang telah mereka rancang untuk dilaksanakan selama pemeriksaan Pengadilan, harus dikemukakan supaya dikuatkan oleh Pengadilan Negeri, dan jika perlu, supaya diatur olehnya.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 238,Permintaan kedua suami isteri harus diajukan dengan surat permohonan kepada Pengadilan Negeri tempat tinggal mereka,Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 239,Berkenaan dengan itu Pengadilan Negeri akan memerintahkan kedua suami isteri untuk bersama-sama secara pribadi menghadap seorang atau Iebih anggota yang akan memberi wejangan-wejangan seperlunya kepada mereka.,Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 240,"Pengadilan Negeri harus mengambil keputusan enam bulan setelah berlangsungnya pertemuan kedua. Ketentuan-ketentuan Pasal-pasal 230b dan 230c berlaku sama terhadap ibu dan bapak, yang tidak ditugaskan untuk melakukan kekuasaan orang tua.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 241,"Bila permohonan yang diajukan ditolak, paling lambat satu bulan setelah diberikan keputusan, suami isteri itu bersama-sama boleh mengajukan permohonan banding dengan surat permohonan.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 242,"Dengan pisah meja dan ranjang, perkawinan tidak dibubarkan, tetapi dengan itu suami isteri tidak lagi wajib untuk tinggal bersama.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 243,"Pisah meja dan ranjang selalu berakibat perpisahan harta, dan akan menimbulkan dasar untuk pembagian harta bersama, seakan-akan perkawinan itu dibubarkan.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 244,"Karena pisah meja dan ranjang, pengurusan suami atas harta isterinya ditangguhkan. Si isteri mendapat kembali kekuasaan untuk mengurus hartanya, dan dapat memperoleh kuasa umum dan Hakim untuk menggunakan barang-barangnya yang bergerak.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 245,"Putusan-putusan mengenai pisah meja dan ranjang harus diumumkan secara terang-terangan. Selama pengumuman terang-terangan ini belum berlangsung, putusan tentang pisah meja dan ranjang tidak berlaku bagi pihak ketiga.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 246,"Ketentuan - ketentuan Pasal 210 sampai dengan 220, Pasal 222 sampai dengan 228, dan Pasal 231, berlaku juga terhadap pisah meja dan ranjang yang diminta oleh salah seorang dan suami isteri terhadap yang lain.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 246a,"Bila anak-anak yang masih di bawah umur itu belum berada dalam kekuasaan nyata orang yang berdasarkan Pasal 246 dan Pasal 246a diserahi tugas melaksanakan kekuasaan orang tua, atau dalam kekuasaan bapak, ibu atau dewan perwalian yang mungkin diserahi anak-anak itu berdasarkan alinea pertama Pasal 246 dan sesuai dengan Pasat 214, maka dalam penetapan itu juga harus diperintahkan penyerahan anak-anak itu. Ketentuan-ketentuan alinea kedua, ketiga dan keempat serta kelima Pasat 319h dalam hal ini berlaku.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 246b,"Berdasarkan keadaan yang timbul setelah putusan pisah meja dan ranjang mendapat kekuatan hukum yang pasti, Pengadilan Negeri boleh mengadakan perubahan pada penetapan- penetapan, yang telah diberikan berdasarkan alinea kedua pasal yang lalu, atas permohonan kedua orang tua atau salah seorang dan mereka, setelah mendengar dan memanggil dengan sah kedua orang tua dan para keluarga sedarah atau semenda dan anak-anak yang masih di bawah umur. Penetapan ini boleh dinyatakan dapat dilaksanakan segera meskipun ada perlawanan atau banding, dengan atau tanpa jaminan.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 247,"setelah mempertimbangkan perjanjian yang dibicarakan dalam alinea pertama Pasal 237, Hakim mengabulkan permintaan pisah meja dan ranjang atas permohonan kedua suami isteri, maka pisah meja dam ranjang itu memperoleh segala akibat yang dijanjikan dalam perjanjian itu.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
Pasal 248,"Pisah meja dan ranjang menurut hukum dengan sendirinya batal karena perdamaian suami isteri, dan perdamaian ini menghidupkan kembali segala akibat dan perkawinan mereka, tanpa mengurangi berlangsungnya terus kekuatan perbuatan-perbuatan terhadap pihak-pihak ketiga, yang sekiranya telah dilakukan dalam tenggang waktu antara perpisahan itu dan perdamaiannya. Semua persetujuan suami isteri yang bertentangan dengan ini adalah batal.",Pisah Meja Dan Ranjang,Tidak terdapat Dalam Bagian
